experiment_id,factor_id,level_id,configuration,scenario_id,run_id,base_seed,model_time,stop_code,submitted_tx,prepared_tx,routed_tx,cross_shard_tx,shard_blocks,eligible_validators,active_committees,committee_recoveries,finality_certificates,root_commitments,receipts,terminal_failures,reward_events,quarantine_events,slashing_events,reconfiguration_events,evidence_count,finality_latency_sum,finality_latency_n,receipt_latency_sum,receipt_latency_n,reward_gini_bp,reward_hhi_bp,nakamoto_coefficient,owner_concentration_bp,shard_load_std_bp
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,1,626,62,COMPLETE,24,24,24,5,24,10,4,0,24,24,24,0,120,0,0,0,397,493,24,847,24,5884,2387,2,3750,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,2,626,50,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,467,24,809,24,4980,1789,3,2403,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,3,626,62,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,454,24,790,24,6000,2388,2,3846,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,4,626,48,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,1,398,453,24,789,24,5115,1838,3,2403,600
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,5,626,49,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,466,24,808,24,4705,1750,3,2211,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,6,626,62,COMPLETE,24,24,24,4,24,10,4,0,24,24,24,0,120,0,0,0,397,479,24,827,24,6358,2579,2,4038,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,7,626,48,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,441,24,771,24,4262,1604,3,2115,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,8,626,49,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,455,24,791,24,4391,1703,3,2115,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,9,626,49,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,453,24,789,24,4621,1750,3,2403,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,10,626,63,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,466,24,808,24,4141,1592,3,2019,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,11,626,50,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,4903,1789,3,2403,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,12,626,62,COMPLETE,24,24,24,5,24,10,4,0,24,24,24,0,120,0,0,0,397,491,24,845,24,3807,1493,3,2115,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,13,626,62,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,465,24,807,24,5448,2105,2,3461,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,14,626,47,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,4621,1750,3,2403,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,15,626,49,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,4878,1888,2,3173,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,16,626,62,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,465,24,807,24,5089,1858,3,2467,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,17,626,62,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,465,24,807,24,5032,1829,3,2467,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,18,626,49,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,454,24,790,24,5647,2211,2,3461,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,19,626,48,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,453,24,789,24,4756,1789,3,2467,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,20,626,49,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,466,24,808,24,5532,2227,2,3621,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,21,626,62,COMPLETE,24,24,24,4,24,10,4,0,24,24,24,0,120,0,0,0,397,479,24,827,24,4564,1688,3,2467,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,22,626,49,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,441,24,771,24,4801,1778,3,2179,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,23,626,50,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,4923,1789,3,2500,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,24,626,47,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,4583,1655,3,2403,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,25,626,47,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,439,24,769,24,3666,1468,3,2051,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,26,626,49,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,453,24,789,24,4653,1691,3,2307,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,27,626,62,COMPLETE,24,24,24,6,24,10,4,0,24,24,24,0,120,0,0,0,397,506,24,866,24,4878,2100,2,3750,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,28,626,62,COMPLETE,24,24,24,4,24,10,4,0,24,24,24,0,120,0,0,0,397,479,24,827,24,5724,2384,2,4006,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,29,626,50,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,453,24,789,24,4743,2063,2,3750,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,30,626,63,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,466,24,808,24,4217,1600,3,2019,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,31,626,49,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,467,24,809,24,5326,2018,2,3173,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,32,626,50,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,4455,1633,3,2500,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,33,626,49,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,5378,2028,2,3173,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,34,626,50,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,5102,2098,2,3750,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,35,626,50,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,466,24,808,24,5775,2427,2,4070,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,36,626,50,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,5423,2103,2,3461,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,37,626,62,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,465,24,807,24,5134,1945,2,2884,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,38,626,47,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,439,24,769,24,4782,1750,3,2403,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,39,626,62,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,467,24,809,24,4826,1806,3,2788,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,40,626,48,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,454,24,790,24,5096,1853,3,2435,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,41,626,62,COMPLETE,24,24,24,5,24,10,4,0,24,24,24,0,120,0,0,0,397,491,24,845,24,4871,1777,3,2788,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,42,626,63,COMPLETE,24,24,24,4,24,10,4,0,24,24,24,0,120,0,0,0,397,481,24,829,24,4262,1631,3,2403,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,43,626,47,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,4538,1725,3,2403,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,44,626,62,COMPLETE,24,24,24,4,24,10,4,0,24,24,24,0,120,0,0,0,397,479,24,827,24,5993,2472,2,3750,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,45,626,62,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,466,24,808,24,4653,1722,3,2339,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,46,626,48,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,441,24,771,24,5826,2339,2,3750,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,47,626,48,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,467,24,809,24,5134,1852,3,2467,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,48,626,50,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,466,24,808,24,5653,2236,2,3461,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,49,626,49,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,455,24,791,24,5185,1864,3,2467,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,50,626,50,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,454,24,790,24,4653,1722,3,2339,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,51,626,50,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,1,398,466,24,808,24,6237,2455,2,3750,600
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,52,626,49,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,454,24,790,24,4910,1781,3,2467,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,53,626,47,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,439,24,769,24,5653,2236,2,3461,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,54,626,62,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,466,24,808,24,5096,1846,3,2467,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,55,626,62,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,465,24,807,24,5301,2066,2,2884,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,56,626,49,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,455,24,791,24,5121,1895,3,2275,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,57,626,63,COMPLETE,24,24,24,7,24,10,4,0,24,24,24,0,120,0,0,0,397,519,24,885,24,5762,2300,2,3461,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,58,626,63,COMPLETE,24,24,24,6,24,10,4,0,24,24,24,0,120,0,0,0,397,506,24,866,24,4929,1772,3,2403,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,59,626,62,COMPLETE,24,24,24,4,24,10,4,0,24,24,24,0,120,0,0,0,397,481,24,829,24,4974,1817,3,2852,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,60,626,62,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,454,24,790,24,4980,1789,3,2403,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,61,626,48,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,454,24,790,24,5467,2163,2,3621,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,62,626,62,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,467,24,809,24,6288,2459,2,3461,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,63,626,48,COMPLETE,24,24,24,2,24,10,4,0,24,24,24,0,120,0,0,0,397,453,24,789,24,5250,1913,3,2435,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,64,626,50,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,5826,2339,2,3750,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,65,626,62,COMPLETE,24,24,24,4,24,10,4,0,24,24,24,0,120,0,0,0,397,479,24,827,24,5019,1826,3,2467,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,66,626,50,COMPLETE,24,24,24,1,24,10,4,0,24,24,24,0,120,0,0,0,397,440,24,770,24,5205,2095,2,3461,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,67,626,62,COMPLETE,24,24,24,4,24,10,4,0,24,24,24,0,120,0,0,0,397,479,24,827,24,5967,2300,2,3461,200
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,68,626,62,COMPLETE,24,24,24,4,24,10,4,0,24,24,24,0,120,0,0,0,397,479,24,827,24,5160,1933,2,3173,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,69,626,50,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,465,24,807,24,5923,2329,2,3750,300
DEFAULT_EQ,Q1,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=180|crossShardPct=0|requestOfflinePct=0|receiptDropPct=0|ownerCap=3000|mobileThreshold=35,1,70,626,62,COMPLETE,24,24,24,3,24,10,4,0,24,24,24,0,120,0,0,0,397,465,24,807,24,4314,1623,3,2115,300
