factor_id,factor,level_id,level_value,metric,n,mean,sd,median,q1,q3,iqr,min,max,ci_low,ci_high,ci_half
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,prepared_success_pct,100,81.75,3.3385901310060078,83.33333333333333,79.16666666666667,83.33333333333333,4.166666666666657,75.0,91.66666666666667,81.08755128676587,82.41244871323413,0.6624487132341239
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,finality_success_pct,100,81.75,3.3385901310060078,83.33333333333333,79.16666666666667,83.33333333333333,4.166666666666657,75.0,91.66666666666667,81.08755128676587,82.41244871323413,0.6624487132341239
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,receipt_success_pct,100,54.49999999999999,3.436941975929109,54.166666666666664,50.0,58.333333333333336,8.333333333333336,45.833333333333336,62.5,53.81803614697425,55.181963853025735,0.6819638530257455
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,terminal_failure_pct,100,45.5,3.4369419759291087,45.833333333333336,41.666666666666664,50.0,8.333333333333336,37.5,54.166666666666664,44.81803614697426,46.18196385302574,0.6819638530257455
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,cross_shard_ratio_pct,100,10.375000000000002,5.539591963726131,8.333333333333334,8.333333333333334,12.5,4.166666666666666,0.0,29.166666666666668,9.275824772070274,11.474175227929729,1.0991752279297278
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,logical_throughput,100,0.21148130507864982,0.021858473088336616,0.20634920634920634,0.19592808038075094,0.2222222222222222,0.026294141841471275,0.1746031746031746,0.3111111111111111,0.2071441097948825,0.21581850036241712,0.004337195283767302
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,mean_finality_latency,100,26.68308160552898,0.863505024451077,26.38888888888889,26.31578947368421,27.12280701754386,0.8070175438596507,25.0,29.55,26.511743474799392,26.854419736258567,0.1713381307295871
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,mean_receipt_latency,100,46.37375940725939,1.4943019566377607,46.5,45.42857142857143,47.23557692307693,1.8070054945054963,43.916666666666664,49.76923076923077,46.07725747994445,46.670261334574334,0.29650192731493963
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,finality_receipt_gap_pp,100,27.25,3.670834790393241,29.166666666666664,24.999999999999993,29.16666666666667,4.1666666666666785,16.666666666666664,33.333333333333336,26.521626738242855,27.978373261757145,0.7283732617571441
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,eligible_validators,100,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,committee_recoveries,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,reconfiguration_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,shard_load_std,100,2.84,0.6922368952836297,3.0,2.0,3.0,1.0,1.0,4.0,2.7026451817864667,2.977354818213533,0.137354818213533
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,reward_gini,100,49.834799999999994,5.860903243381759,49.69499999999999,46.0525,53.1025,7.049999999999997,35.75,63.73,48.6718696432874,50.99773035671259,1.16293035671259
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,reward_hhi,100,19.124,2.790444734837409,18.354999999999997,17.1525,21.107499999999998,3.9549999999999983,14.49,25.42,18.570315225467052,19.677684774532946,0.5536847745329453
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,nakamoto_coefficient,100,2.58,0.49604496374885826,3.0,2.0,3.0,1.0,2.0,3.0,2.4815739174180447,2.6784260825819555,0.09842608258195544
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,owner_concentration_pct,100,29.186499999999995,6.173487525890307,27.005000000000003,24.105,35.1475,11.0425,20.73,41.24,27.961546140072112,30.411453859927878,1.224953859927884
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,quarantine_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,slashing_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,reward_events,100,91.56,3.6246072584181834,92.0,89.0,93.25,4.25,83.0,103.0,90.84079928350035,92.27920071649966,0.719200716499653
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,evidence_count,100,324.76,11.58292020191974,329.0,316.0,330.25,14.25,300.0,360.0,322.4616973386478,327.0583026613522,2.2983026613521913
REQUEST_OFFLINE_PCT,Request disconnection,LOW,10%,model_time,100,62.13,3.445550490388754,63.0,62.0,63.0,1.0,45.0,64.0,61.446328030942375,62.81367196905763,0.6836719690576258
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,prepared_success_pct,100,72.54166666666667,2.8460671468299696,70.83333333333333,70.83333333333333,75.0,4.166666666666671,66.66666666666667,79.16666666666667,71.97694519885735,73.10638813447599,0.5647214678093215
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,finality_success_pct,100,72.54166666666667,2.8460671468299696,70.83333333333333,70.83333333333333,75.0,4.166666666666671,66.66666666666667,79.16666666666667,71.97694519885735,73.10638813447599,0.5647214678093215
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,receipt_success_pct,100,48.375,2.9548961632480415,50.0,45.833333333333336,50.0,4.166666666666664,41.666666666666664,54.166666666666664,47.788684494270555,48.961315505729445,0.5863155057294429
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,terminal_failure_pct,100,51.62499999999999,2.954896163248042,50.0,50.0,54.166666666666664,4.166666666666664,45.833333333333336,58.333333333333336,51.03868449427055,52.21131550572944,0.586315505729443
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,cross_shard_ratio_pct,100,7.875,4.012073179903111,8.333333333333334,4.166666666666667,8.333333333333334,4.166666666666667,0.0,25.0,7.0789176385431025,8.671082361456897,0.7960823614568975
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,logical_throughput,100,0.18761497758807383,0.015261103302329309,0.19047619047619047,0.1774193548387097,0.1935483870967742,0.016129032258064502,0.15873015873015872,0.26666666666666666,0.1845868436008345,0.19064311157531316,0.003028133987239327
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,mean_finality_latency,100,26.284408539731686,0.7150346438227327,26.352941176470587,25.647058823529413,26.41176470588235,0.7647058823529385,24.8125,29.41176470588235,26.142530153607225,26.426286925856147,0.14187838612446224
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,mean_receipt_latency,100,45.82272144522145,1.4427375582974975,45.56439393939394,45.31818181818182,47.083333333333336,1.7651515151515156,43.7,51.75,45.536451013235016,46.10899187720788,0.2862704319864292
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,finality_receipt_gap_pp,100,24.166666666666664,3.189224984928054,24.999999999999993,20.83333333333333,25.0,4.166666666666671,16.666666666666664,29.16666666666667,23.533855238914946,24.799478094418383,0.6328114277517182
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,eligible_validators,100,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,committee_recoveries,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,reconfiguration_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,shard_load_std,100,2.99,0.6112580172368814,3.0,3.0,3.0,0.0,2.0,4.0,2.868713148040548,3.1112868519594525,0.12128685195945228
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,reward_gini,100,50.083200000000005,5.988211294289014,49.775000000000006,46.0225,54.185,8.162500000000001,35.94,64.54,48.895008964019055,51.271391035980955,1.1881910359809502
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,reward_hhi,100,19.305899999999998,2.973784819302693,18.299999999999997,17.17,21.564999999999998,4.394999999999996,14.68,26.54,18.71583657511692,19.895963424883075,0.5900634248830754
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,nakamoto_coefficient,100,2.57,0.49756985195624304,3.0,2.0,3.0,1.0,2.0,3.0,2.4712713465150076,2.668728653484992,0.09872865348499216
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,owner_concentration_pct,100,29.621199999999995,6.651690645576088,27.14,23.66,35.54,11.879999999999999,19.9,43.6,28.301360266433907,30.941039733566083,1.3198397335660874
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,quarantine_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,slashing_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,reward_events,100,81.25,3.082616624318576,80.0,79.0,84.0,5.0,75.0,89.0,80.6383419838785,81.8616580161215,0.6116580161215018
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,evidence_count,100,292.35,9.865125801058346,287.0,286.0,301.0,15.0,272.0,316.0,290.3925450156008,294.30745498439927,1.9574549843992504
REQUEST_OFFLINE_PCT,Request disconnection,DEFAULT,20%,model_time,100,62.02,2.5740743163045208,63.0,62.0,63.0,1.0,45.0,64.0,61.50924781069454,62.53075218930547,0.5107521893054648
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,prepared_success_pct,100,63.29166666666667,4.836517875779897,62.5,58.333333333333336,66.66666666666667,8.333333333333336,50.0,75.0,62.33199659108935,64.25133674224399,0.9596700755773202
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,finality_success_pct,100,63.29166666666667,4.836517875779897,62.5,58.333333333333336,66.66666666666667,8.333333333333336,50.0,75.0,62.33199659108935,64.25133674224399,0.9596700755773202
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,receipt_success_pct,100,42.33333333333333,4.652636436870226,41.666666666666664,40.625,45.833333333333336,5.208333333333336,29.166666666666668,50.0,41.41014932457268,43.25651734209398,0.9231840087606532
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,terminal_failure_pct,100,57.66666666666668,4.652636436870227,58.333333333333336,54.166666666666664,59.375,5.208333333333336,50.0,70.83333333333333,56.74348265790603,58.58985067542733,0.9231840087606533
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,cross_shard_ratio_pct,100,7.708333333333335,4.485878516032959,8.333333333333334,4.166666666666667,8.333333333333334,4.166666666666667,0.0,29.166666666666668,6.818237713906343,8.598428952760326,0.890095619426992
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,logical_throughput,100,0.16607035178120252,0.02256713931604828,0.16129032258064516,0.15873015873015872,0.1774193548387097,0.018689196108550965,0.1111111111111111,0.26666666666666666,0.16159254174323098,0.17054816181917407,0.004477810037971531
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,mean_finality_latency,100,26.305872908137612,0.8809256060775891,26.3875,25.6,26.517857142857142,0.9178571428571409,24.642857142857142,29.88888888888889,26.131078156071045,26.48066766020418,0.17479475206656908
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,mean_receipt_latency,100,45.85342965367966,1.6139055827057212,45.63636363636363,45.1780303030303,46.910984848484844,1.7329545454545467,43.5,51.1,45.5331957721332,46.173663535226126,0.32023388154646465
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,finality_receipt_gap_pp,100,20.95833333333334,3.624441208527746,20.833333333333336,16.66666666666667,24.999999999999996,8.333333333333325,12.5,29.16666666666667,20.239165564734428,21.67750110193225,0.7191677685989115
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,eligible_validators,100,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,committee_recoveries,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,reconfiguration_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,shard_load_std,100,2.92,0.6305360874492099,3.0,3.0,3.0,0.0,2.0,5.0,2.79488796066963,3.0451120393303697,0.1251120393303698
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,reward_gini,100,50.072399999999995,5.955245734440835,49.905,45.625,53.95,8.325000000000003,34.97,64.37,48.89075004628597,51.254049953714016,1.1816499537140208
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,reward_hhi,100,19.2212,2.8199986675260122,18.57,17.119999999999997,21.08,3.960000000000001,14.31,26.12,18.661651084044376,19.780748915955623,0.5595489159556223
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,nakamoto_coefficient,100,2.53,0.5016135580465919,3.0,2.0,3.0,1.0,2.0,3.0,2.430468987497837,2.6295310125021625,0.09953101250216251
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,owner_concentration_pct,100,29.4172,5.816625784348819,28.22,24.674999999999997,34.1125,9.4375,21.39,42.65,28.263055251766044,30.571344748233958,1.1541447482339566
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,quarantine_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,slashing_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,reward_events,100,70.92,5.491370640846556,70.0,66.0,75.0,9.0,56.0,84.0,69.83039292869883,72.00960707130118,1.0896070713011705
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,evidence_count,100,259.82,17.06042736329257,257.0,243.0,272.0,29.0,213.0,301.0,256.4348410824446,263.20515891755537,3.3851589175553882
REQUEST_OFFLINE_PCT,Request disconnection,HIGH,30%,model_time,100,61.48,3.8677114575924505,62.0,62.0,63.0,1.0,45.0,64.0,60.7125621362,62.247437863799995,0.7674378637999951
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,prepared_success_pct,100,72.54166666666667,2.8460671468299696,70.83333333333333,70.83333333333333,75.0,4.166666666666671,66.66666666666667,79.16666666666667,71.97694519885735,73.10638813447599,0.5647214678093215
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,finality_success_pct,100,72.54166666666667,2.8460671468299696,70.83333333333333,70.83333333333333,75.0,4.166666666666671,66.66666666666667,79.16666666666667,71.97694519885735,73.10638813447599,0.5647214678093215
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,receipt_success_pct,100,63.87500000000001,5.461803649174184,62.5,62.5,66.66666666666667,4.166666666666671,50.0,79.16666666666667,62.79125966130721,64.9587403386928,1.083740338692797
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,terminal_failure_pct,100,36.125,5.4618036491741835,37.5,33.333333333333336,37.5,4.166666666666664,20.833333333333332,50.0,35.0412596613072,37.2087403386928,1.0837403386927968
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,cross_shard_ratio_pct,100,7.458333333333332,4.1580297690186026,8.333333333333334,4.166666666666667,8.333333333333334,4.166666666666667,0.0,20.833333333333332,6.6332900180445655,8.283376648622099,0.8250433152887666
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,logical_throughput,100,0.25231898121308693,0.035036660514548845,0.2459016393442623,0.234375,0.26229508196721313,0.02792008196721313,0.1935483870967742,0.3695652173913043,0.2453669476410923,0.2592710147850816,0.006952033571994631
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,mean_finality_latency,100,26.219736412108706,0.7258743855252024,26.352941176470587,25.647058823529413,26.444444444444443,0.7973856209150298,24.88235294117647,28.5,26.07570718606056,26.363765638156853,0.1440292260481481
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,mean_receipt_latency,100,45.83690779503434,1.1777028410381,45.4,45.06666666666667,46.475,1.4083333333333314,43.857142857142854,48.8,45.60322600092241,46.07058958914627,0.2336817941119282
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,finality_receipt_gap_pp,100,8.666666666666664,4.907963249125845,8.333333333333329,4.166666666666671,12.499999999999993,8.333333333333321,0.0,20.833333333333336,7.692820278998799,9.64051305433453,0.9738463876678652
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,eligible_validators,100,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,committee_recoveries,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,reconfiguration_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,shard_load_std,100,3.04,0.6182412330330469,3.0,3.0,3.0,0.0,2.0,4.0,2.917327526524614,3.162672473475386,0.12267247347538601
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,reward_gini,100,50.3372,6.042100123217912,50.30500000000001,46.5725,53.8775,7.305,35.61,66.01,49.138316251232865,51.53608374876714,1.1988837487671362
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,reward_hhi,100,19.4143,3.0594487702489443,18.4,17.2425,21.1175,3.875,14.46,28.0,18.807238988756183,20.02136101124382,0.6070610112438174
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,nakamoto_coefficient,100,2.59,0.49431107042371025,3.0,2.0,3.0,1.0,2.0,3.0,2.4919179594708445,2.6880820405291552,0.09808204052915533
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,owner_concentration_pct,100,29.291100000000007,6.627261099946847,27.415,23.72,32.8775,9.157499999999999,20.0,46.52,27.976107618289628,30.606092381710386,1.3149923817103781
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,quarantine_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,slashing_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,reward_events,100,84.97,3.517503131886066,84.0,83.0,88.0,5.0,76.0,95.0,84.27205106584533,85.66794893415467,0.6979489341546646
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,evidence_count,100,296.07,10.214126680161346,291.0,290.0,305.0,15.0,273.0,322.0,294.04329566955727,298.0967043304427,2.026704330442724
RECEIPT_DROP_PCT,Receipt delivery drop,LOW,10%,model_time,100,61.25,4.482006675405988,63.0,62.0,63.0,1.0,45.0,64.0,60.360672637753595,62.139327362246405,0.8893273622464044
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,prepared_success_pct,100,72.54166666666667,2.8460671468299696,70.83333333333333,70.83333333333333,75.0,4.166666666666671,66.66666666666667,79.16666666666667,71.97694519885735,73.10638813447599,0.5647214678093215
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,finality_success_pct,100,72.54166666666667,2.8460671468299696,70.83333333333333,70.83333333333333,75.0,4.166666666666671,66.66666666666667,79.16666666666667,71.97694519885735,73.10638813447599,0.5647214678093215
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,receipt_success_pct,100,48.375,2.9548961632480415,50.0,45.833333333333336,50.0,4.166666666666664,41.666666666666664,54.166666666666664,47.788684494270555,48.961315505729445,0.5863155057294429
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,terminal_failure_pct,100,51.62499999999999,2.954896163248042,50.0,50.0,54.166666666666664,4.166666666666664,45.833333333333336,58.333333333333336,51.03868449427055,52.21131550572944,0.586315505729443
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,cross_shard_ratio_pct,100,6.958333333333334,4.105399731874306,4.166666666666667,4.166666666666667,8.333333333333334,4.166666666666667,0.0,20.833333333333332,6.143732959231,7.7729337074356675,0.8146003741023332
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,logical_throughput,100,0.1913079508963128,0.022723131809343957,0.19047619047619047,0.1774193548387097,0.1935483870967742,0.016129032258064502,0.15873015873015872,0.26666666666666666,0.18679918856338953,0.19581671322923608,0.004508762332923282
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,mean_finality_latency,100,26.126631621947027,0.7161600694486373,25.72222222222222,25.625,26.419934640522875,0.7949346405228752,24.8125,28.5,25.984529926962097,26.268733316931957,0.14210169498492922
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,mean_receipt_latency,100,45.7776958041958,1.3003439940152923,45.54545454545455,45.29895104895105,46.833333333333336,1.5343822843822892,43.72727272727273,49.76923076923077,45.51967934461393,46.035712263777675,0.25801645958187297
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,finality_receipt_gap_pp,100,24.166666666666664,3.189224984928054,24.999999999999993,20.83333333333333,25.0,4.166666666666671,16.666666666666664,29.16666666666667,23.533855238914946,24.799478094418383,0.6328114277517182
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,eligible_validators,100,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,committee_recoveries,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,reconfiguration_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,shard_load_std,100,3.0,0.6513389472789296,3.0,3.0,3.0,0.0,2.0,4.0,2.8707602219580695,3.1292397780419305,0.12923977804193038
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,reward_gini,100,49.899400000000014,6.182154313796766,49.57,46.1025,53.835,7.732500000000002,34.77,66.01,48.67272646132415,51.126073538675875,1.226673538675864
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,reward_hhi,100,19.223600000000005,3.0441749375660145,18.43,17.0425,21.127499999999998,4.084999999999997,14.24,27.3,18.619569648528703,19.827630351471306,0.604030351471301
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,nakamoto_coefficient,100,2.56,0.49888765156985887,3.0,2.0,3.0,1.0,2.0,3.0,2.461009866481795,2.658990133518205,0.09899013351820521
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,owner_concentration_pct,100,29.203799999999998,6.71702296671327,27.369999999999997,23.5825,33.9275,10.345000000000002,19.9,44.59,27.870996916525222,30.536603083474773,1.332803083474776
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,quarantine_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,slashing_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,reward_events,100,81.25,3.082616624318576,80.0,79.0,84.0,5.0,75.0,89.0,80.6383419838785,81.8616580161215,0.6116580161215018
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,evidence_count,100,292.35,9.865125801058346,287.0,286.0,301.0,15.0,272.0,316.0,290.3925450156008,294.30745498439927,1.9574549843992504
RECEIPT_DROP_PCT,Receipt delivery drop,DEFAULT,29%,model_time,100,61.14,4.478951897599494,62.0,61.75,63.0,1.25,45.0,64.0,60.25127877194429,62.02872122805571,0.8887212280557067
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,prepared_success_pct,100,72.54166666666667,2.8460671468299696,70.83333333333333,70.83333333333333,75.0,4.166666666666671,66.66666666666667,79.16666666666667,71.97694519885735,73.10638813447599,0.5647214678093215
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,finality_success_pct,100,72.54166666666667,2.8460671468299696,70.83333333333333,70.83333333333333,75.0,4.166666666666671,66.66666666666667,79.16666666666667,71.97694519885735,73.10638813447599,0.5647214678093215
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,receipt_success_pct,100,39.833333333333336,4.324453476170663,41.666666666666664,37.5,41.666666666666664,4.166666666666664,29.166666666666668,54.166666666666664,38.97526794395687,40.6913987227098,0.8580653893764639
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,terminal_failure_pct,100,60.16666666666667,4.324453476170664,58.333333333333336,58.333333333333336,62.5,4.166666666666664,45.833333333333336,70.83333333333333,59.30860127729021,61.024732056043135,0.858065389376464
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,cross_shard_ratio_pct,100,7.291666666666668,4.119046055100672,8.333333333333334,4.166666666666667,8.333333333333334,4.166666666666667,0.0,16.666666666666668,6.474358565977076,8.108974767356258,0.8173081006895913
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,logical_throughput,100,0.1599123791791527,0.027471464567294313,0.15873015873015872,0.14285714285714285,0.16393442622950818,0.021077283372365335,0.1111111111111111,0.26666666666666666,0.1544614446112196,0.16536331374708582,0.0054509345679331
